"SAGDP9S Real GDP by state 1/"
"(millions of chained 1997 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","1995","1996","1997"
"55000","Wisconsin","23","              Instruments and related products 2/",1416.7,1513.2,1270.3
"55000","Wisconsin","24","              Miscellaneous manufacturing industries",588.2,605.3,603.7
"55000","Wisconsin","25","          Nondurable goods manufacturing",14961.5,15228.1,15476.4
"55000","Wisconsin","26","              Food and kindred products",4929.2,4419.5,4309.5
"55000","Wisconsin","27","              Tobacco products",0.3,0.3,0.3
"55000","Wisconsin","28","              Textile mill products",147.2,161.0,161.9
"55000","Wisconsin","29","              Apparel and other textile products",239.8,232.8,229.8
"55000","Wisconsin","30","              Paper and allied products",3755.8,4326.0,4519.8
"55000","Wisconsin","31","              Printing and publishing",2397.1,2308.9,2234.5
"55000","Wisconsin","32","              Chemicals and allied products",1812.2,1922.4,1996.8
"55000","Wisconsin","33","              Petroleum and coal products",33.6,38.0,37.7
"55000","Wisconsin","34","              Rubber and miscellaneous plastics products",1514.0,1630.3,1749.5
"55000","Wisconsin","35","              Leather and leather products",280.2,200.7,236.6
"55000","Wisconsin","36","      Transportation and public utilities",10023.6,10497.5,10717.5
"55000","Wisconsin","37","          Transportation",4501.3,4820.0,5081.2
"55000","Wisconsin","38","              Railroad transportation",342.6,349.8,374.8
"55000","Wisconsin","39","              Local and interurban passenger transit",399.2,406.8,428.7
"55000","Wisconsin","40","              Trucking and warehousing",2987.1,3223.3,3417.8
"55000","Wisconsin","41","              Water transportation",46.4,46.2,46.3
"55000","Wisconsin","42","              Transportation by air",462.9,502.1,518.8
"55000","Wisconsin","43","              Pipelines, except natural gas",44.1,41.3,40.5
"55000","Wisconsin","44","              Transportation services",217.7,250.4,254.3
"55000","Wisconsin","45","          Communications",2362.8,2463.9,2481.4
"55000","Wisconsin","46","          Electric, gas, and sanitary services",3156.6,3211.8,3155.0
"55000","Wisconsin","47","      Wholesale trade",7829.7,8742.1,9664.0
"55000","Wisconsin","48","      Retail trade",11516.8,12351.2,13335.6
"55000","Wisconsin","49","      Finance, insurance, and real estate",24806.9,24669.8,25018.7
"55000","Wisconsin","50","          Depository institutions 3/",3710.6,3500.3,3393.0
"55000","Wisconsin","51","          Nondepository institutions 3/",231.7,260.1,355.7
"55000","Wisconsin","52","          Security and commodity brokers",518.0,669.9,908.7
"55000","Wisconsin","53","          Insurance carriers",6010.7,5465.9,5122.6
"55000","Wisconsin","54","          Insurance agents, brokers, and services",889.3,876.3,880.2
"55000","Wisconsin","55","          Real estate",13378.2,13747.1,14155.3
"55000","Wisconsin","56","          Holding and other investment offices",136.9,165.8,203.2
"55000","Wisconsin","57","      Services",23419.9,24643.3,25884.3
"55000","Wisconsin","58","          Hotels and other lodging places",694.4,738.3,756.2
"55000","Wisconsin","59","          Personal services",975.0,990.3,1027.3
"55000","Wisconsin","60","          Business services 4/",4029.3,4476.5,4931.8
"55000","Wisconsin","61","          Automotive repair, services, and parking",1168.0,1262.5,1286.9
"55000","Wisconsin","62","          Miscellaneous repair services",389.0,397.1,406.4
"55000","Wisconsin","63","          Motion pictures",122.1,129.7,135.0
"55000","Wisconsin","64","          Amusement and recreation services",800.8,851.9,928.9
"55000","Wisconsin","65","          Health services",8805.5,9177.8,9431.4
"55000","Wisconsin","66","          Legal services",1188.9,1140.8,1261.7
"55000","Wisconsin","67","          Educational services",928.7,952.5,969.5
"55000","Wisconsin","68","          Social services",1002.2,1050.2,1094.9
"55000","Wisconsin","69","          Membership organizations",1023.4,1043.1,1086.2
"55000","Wisconsin","70","          Other services 4/",2163.8,2309.5,2451.2
"55000","Wisconsin","71","          Private households",124.5,120.9,116.8
"55000","Wisconsin","72","  Government and government enterprises",15697.1,15935.8,16009.1
"55000","Wisconsin","73","      Federal civilian",1768.7,1797.4,1794.8
"55000","Wisconsin","74","      Military",427.6,407.5,415.3
"55000","Wisconsin","75","      State and local",13501.2,13730.9,13798.9
"55000","Wisconsin","","Addenda:","","",""
"55000","Wisconsin","76","  Electronic equipment and instruments 5/",4120.9,4846.3,5596.5
"55000","Wisconsin","77","  Depository and nondepository institutions 6/",3917.0,3748.6,3748.7
"55000","Wisconsin","78","  Business services and other services 7/",6194.8,6786.3,7383.0
"56000","Wyoming","1","All industry total",15538.6,15968.0,16083.8
"56000","Wyoming","2","  Private industries",13174.4,13637.8,13757.4
"56000","Wyoming","3","      Agriculture, forestry, and fishing",324.6,301.1,459.8
"56000","Wyoming","4","          Farms",263.6,236.4,390.0
"56000","Wyoming","5","          Agricultural services, forestry, and fishing",61.9,66.6,69.7
"56000","Wyoming","6","      Mining",4708.2,4609.1,4351.0
"56000","Wyoming","7","          Metal mining",37.9,65.5,107.2
"56000","Wyoming","8","          Coal mining",998.2,1063.4,1048.6
"56000","Wyoming","9","          Oil and gas extraction",3181.2,2922.4,2681.0
"56000","Wyoming","10","          Nonmetallic minerals, except fuels",536.2,562.9,514.2
"56000","Wyoming","11","      Construction",704.4,747.6,774.3
"56000","Wyoming","12","      Manufacturing",693.8,966.4,1015.4
"56000","Wyoming","13","          Durable goods manufacturing",217.9,234.8,254.3
"56000","Wyoming","14","              Lumber and wood products",58.7,40.8,50.2
"56000","Wyoming","15","              Furniture and fixtures",2.8,4.4,4.8
"56000","Wyoming","16","              Stone, clay, and glass products",37.3,40.5,46.8
"56000","Wyoming","17","              Primary metal industries",20.9,45.1,39.6
"56000","Wyoming","18","              Fabricated metal products",22.7,22.6,25.9
"56000","Wyoming","19","              Industrial machinery and equipment",39.0,40.8,38.1
"56000","Wyoming","20","              Electronic and other electric equipment 2/",12.2,13.4,19.9
"56000","Wyoming","21","              Motor vehicles and equipment",2.2,2.7,3.2
"56000","Wyoming","22","              Other transportation equipment",9.7,10.7,10.6
"56000","Wyoming","23","              Instruments and related products 2/",5.2,5.9,5.6
"56000","Wyoming","24","              Miscellaneous manufacturing industries",8.2,7.9,9.5
"56000","Wyoming","25","          Nondurable goods manufacturing",473.5,731.8,761.1
"56000","Wyoming","26","              Food and kindred products",92.4,76.9,70.8
"56000","Wyoming","27","              Tobacco products",0.0,0.0,0.0
"56000","Wyoming","28","              Textile mill products",4.3,3.4,3.4
"56000","Wyoming","29","              Apparel and other textile products",2.9,2.9,3.5
"56000","Wyoming","30","              Paper and allied products",0.7,1.6,1.3
"56000","Wyoming","31","              Printing and publishing",41.7,40.2,39.4
"56000","Wyoming","32","              Chemicals and allied products",227.2,482.4,517.5
"56000","Wyoming","33","              Petroleum and coal products",96.0,106.1,102.5
"56000","Wyoming","34","              Rubber and miscellaneous plastics products",16.2,16.7,19.7
"56000","Wyoming","35","              Leather and leather products",3.0,2.6,3.0
"56000","Wyoming","36","      Transportation and public utilities",1871.0,1904.6,1863.4
"56000","Wyoming","37","          Transportation",1053.3,1093.0,1052.1
"56000","Wyoming","38","              Railroad transportation",665.5,663.3,599.5
"56000","Wyoming","39","              Local and interurban passenger transit",16.4,16.6,18.5
"56000","Wyoming","40","              Trucking and warehousing",211.0,213.2,224.9
"56000","Wyoming","41","              Water transportation",1.0,1.0,2.1
"56000","Wyoming","42","              Transportation by air",48.3,51.1,48.5
"56000","Wyoming","43","              Pipelines, except natural gas",96.5,127.6,136.7
"56000","Wyoming","44","              Transportation services",17.7,20.3,21.8
"56000","Wyoming","45","          Communications",250.6,258.7,255.3
"56000","Wyoming","46","          Electric, gas, and sanitary services",567.6,552.8,556.0
"56000","Wyoming","47","      Wholesale trade",501.1,556.1,634.9
"56000","Wyoming","48","      Retail trade",1064.3,1130.3,1187.1
"56000","Wyoming","49","      Finance, insurance, and real estate",1599.0,1678.6,1680.5
"56000","Wyoming","50","          Depository institutions 3/",403.2,431.4,367.3
"56000","Wyoming","51","          Nondepository institutions 3/",14.7,15.5,22.4
"56000","Wyoming","52","          Security and commodity brokers",31.9,40.4,51.9
"56000","Wyoming","53","          Insurance carriers",82.0,82.5,72.0
"56000","Wyoming","54","          Insurance agents, brokers, and services",57.7,56.3,53.2
"56000","Wyoming","55","          Real estate",1002.4,1045.1,1098.5
"56000","Wyoming","56","          Holding and other investment offices",20.4,18.8,15.1
"56000","Wyoming","57","      Services",1733.2,1757.5,1791.0
"56000","Wyoming","58","          Hotels and other lodging places",197.8,205.0,212.6
"56000","Wyoming","59","          Personal services",80.5,78.9,78.9
"56000","Wyoming","60","          Business services 4/",212.9,220.2,251.9
"56000","Wyoming","61","          Automotive repair, services, and parking",111.3,114.9,117.5
"56000","Wyoming","62","          Miscellaneous repair services",59.8,57.0,60.6
"56000","Wyoming","63","          Motion pictures",12.0,12.8,12.3
"56000","Wyoming","64","          Amusement and recreation services",89.7,87.8,61.1
"56000","Wyoming","65","          Health services",451.2,464.8,468.7
"56000","Wyoming","66","          Legal services",107.5,114.9,106.3
"56000","Wyoming","67","          Educational services",25.8,25.8,27.4
"56000","Wyoming","68","          Social services",87.3,88.7,88.9
"56000","Wyoming","69","          Membership organizations",55.0,52.7,53.1
"56000","Wyoming","70","          Other services 4/",227.0,218.9,237.0
"56000","Wyoming","71","          Private households",15.1,14.9,14.6
"56000","Wyoming","72","  Government and government enterprises",2364.3,2330.3,2326.4
"56000","Wyoming","73","      Federal civilian",454.8,446.8,441.0
"56000","Wyoming","74","      Military",251.3,247.7,243.5
"56000","Wyoming","75","      State and local",1658.2,1635.9,1641.9
"56000","Wyoming","","Addenda:","","",""
"56000","Wyoming","76","  Electronic equipment and instruments 5/",17.3,19.2,25.5
"56000","Wyoming","77","  Depository and nondepository institutions 6/",416.8,445.6,389.7
"56000","Wyoming","78","  Business services and other services 7/",440.1,439.2,488.9
"91000","New England","1","All industry total",433599.6,452475.6,479107.4
"91000","New England","2","  Private industries",389151.7,407258.5,433127.6
"91000","New England","3","      Agriculture, forestry, and fishing",2789.5,2972.9,3154.1
"91000","New England","4","          Farms",928.6,967.9,1036.4
"91000","New England","5","          Agricultural services, forestry, and fishing",1858.8,2006.0,2117.7
"91000","New England","6","      Mining",268.2,271.7,268.6
"91000","New England","7","          Metal mining",0.9,0.6,0.7
"91000","New England","8","          Coal mining",0.1,"(L)",0.0
"91000","New England","9","          Oil and gas extraction",15.7,13.0,13.9
"91000","New England","10","          Nonmetallic minerals, except fuels",251.7,258.1,254.1
"91000","New England","11","      Construction",15896.6,16784.1,18021.1
"91000","New England","12","      Manufacturing",67293.2,70885.6,76662.5
"91000","New England","13","          Durable goods manufacturing",43402.4,46677.1,51497.6
"91000","New England","14","              Lumber and wood products",1433.1,1434.5,1391.9
"91000","New England","15","              Furniture and fixtures",687.5,696.1,721.8
"91000","New England","16","              Stone, clay, and glass products",960.5,924.4,1063.0
"91000","New England","17","              Primary metal industries",1572.5,1878.5,1858.8
"91000","New England","18","              Fabricated metal products",6530.0,7002.5,7037.6
"91000","New England","19","              Industrial machinery and equipment",8503.4,9023.2,10116.8
"91000","New England","20","              Electronic and other electric equipment 2/",8710.3,10528.9,13400.7
"91000","New England","21","              Motor vehicles and equipment",518.8,692.1,1002.0
"91000","New England","22","              Other transportation equipment",5121.6,4727.4,5343.9
"91000","New England","23","              Instruments and related products 2/",6261.2,6470.1,6125.2
"91000","New England","24","              Miscellaneous manufacturing industries",3461.6,3423.1,3435.9
"91000","New England","25","          Nondurable goods manufacturing",23958.7,24226.3,25164.9
"91000","New England","26","              Food and kindred products",3544.4,3296.6,3425.3
"91000","New England","27","              Tobacco products",54.4,53.9,59.7
"91000","New England","28","              Textile mill products",1553.8,1295.8,1302.1
"91000","New England","29","              Apparel and other textile products",865.0,810.5,818.4
"91000","New England","30","              Paper and allied products",3711.3,3942.8,4235.8
"91000","New England","31","              Printing and publishing",6030.4,6089.2,5874.6
"91000","New England","32","              Chemicals and allied products",4005.6,4455.1,4864.1
"91000","New England","33","              Petroleum and coal products",352.6,413.5,418.1
"91000","New England","34","              Rubber and miscellaneous plastics products",2863.2,2945.1,3125.8
"91000","New England","35","              Leather and leather products",1059.9,941.9,1040.8
"91000","New England","36","      Transportation and public utilities",28159.6,28979.0,29172.1
"91000","New England","37","          Transportation",8384.2,9035.5,9627.9
"91000","New England","38","              Railroad transportation",221.2,287.4,323.4
"91000","New England","39","              Local and interurban passenger transit",1221.1,1274.6,1399.1
"91000","New England","40","              Trucking and warehousing",3340.6,3627.9,3825.4
"91000","New England","41","              Water transportation",392.7,440.8,461.7
"91000","New England","42","              Transportation by air",2013.1,2216.4,2367.0
"91000","New England","43","              Pipelines, except natural gas",17.7,20.4,21.7
"91000","New England","44","              Transportation services",1181.8,1168.2,1229.6
"91000","New England","45","          Communications",9100.2,9547.5,9437.6
"91000","New England","46","          Electric, gas, and sanitary services",10667.1,10390.4,10106.5
"91000","New England","47","      Wholesale trade",25942.8,28735.1,32281.3
"91000","New England","48","      Retail trade",33649.8,36339.9,39219.4
"91000","New England","49","      Finance, insurance, and real estate",112426.3,114815.3,121396.0
"91000","New England","50","          Depository institutions 3/",11866.6,11916.9,11769.2
"91000","New England","51","          Nondepository institutions 3/",1322.5,1498.1,2233.9
"91000","New England","52","          Security and commodity brokers",5104.6,6715.2,9191.8
"91000","New England","53","          Insurance carriers",24174.6,23171.3,23682.0
"91000","New England","54","          Insurance agents, brokers, and services",3077.7,2966.7,2963.2
"91000","New England","55","          Real estate",64746.4,65975.2,68538.6
"91000","New England","56","          Holding and other investment offices",2174.3,2658.2,3017.3
"91000","New England","57","      Services",103095.1,107567.4,112952.5
"91000","New England","58","          Hotels and other lodging places",3076.8,3164.6,3235.7
"91000","New England","59","          Personal services",2972.6,3062.9,3333.7
"91000","New England","60","          Business services 4/",21215.2,23396.0,25972.5
"91000","New England","61","          Automotive repair, services, and parking",3524.6,3781.6,3945.7
"91000","New England","62","          Miscellaneous repair services",1352.6,1376.7,1432.7
"91000","New England","63","          Motion pictures",560.8,545.9,550.4
"91000","New England","64","          Amusement and recreation services",2703.5,2769.2,3126.8
"91000","New England","65","          Health services",31304.4,31852.7,32334.1
"91000","New England","66","          Legal services",7014.4,6831.2,6175.4
"91000","New England","67","          Educational services",7725.9,7814.7,8012.3
"91000","New England","68","          Social services",3572.3,3616.2,3780.6
"91000","New England","69","          Membership organizations",2176.8,2235.9,2334.8
"91000","New England","70","          Other services 4/",15245.8,16489.0,18095.2
"91000","New England","71","          Private households",627.1,626.4,622.4
"91000","New England","72","  Government and government enterprises",44467.6,45224.0,45979.8
"91000","New England","73","      Federal civilian",7957.6,7849.4,7874.2
"91000","New England","74","      Military",2468.4,2415.1,2376.3
"91000","New England","75","      State and local",34044.9,34959.7,35729.2
"91000","New England","","Addenda:","","",""
"91000","New England","76","  Electronic equipment and instruments 5/",14749.0,16911.9,19525.9
"91000","New England","77","  Depository and nondepository institutions 6/",13066.8,13337.8,14003.1
"91000","New England","78","  Business services and other services 7/",36465.8,39885.6,44067.7
"92000","Mideast","1","All industry total",1426803.1,1475795.9,1535946.7
"92000","Mideast","2","  Private industries",1243008.0,1291221.0,1350638.9
"92000","Mideast","3","      Agriculture, forestry, and fishing",7588.1,8325.5,8259.4
"92000","Mideast","4","          Farms",3598.0,4109.5,3987.5
"92000","Mideast","5","          Agricultural services, forestry, and fishing",4002.5,4206.6,4271.8
"92000","Mideast","6","      Mining",2728.0,2932.0,3209.6
"92000","Mideast","7","          Metal mining",20.9,20.1,32.7
"92000","Mideast","8","          Coal mining",982.6,1117.0,1343.2
"92000","Mideast","9","          Oil and gas extraction",715.3,652.0,611.5
"92000","Mideast","10","          Nonmetallic minerals, except fuels",1032.3,1148.0,1222.2
"92000","Mideast","11","      Construction",51321.8,52490.9,54388.5
"92000","Mideast","12","      Manufacturing",192534.7,195151.2,199129.1
"92000","Mideast","13","          Durable goods manufacturing",87568.0,88588.7,92393.2
"92000","Mideast","14","              Lumber and wood products",2697.4,2594.7,2689.5
"92000","Mideast","15","              Furniture and fixtures",1926.4,1876.1,2014.1
"92000","Mideast","16","              Stone, clay, and glass products",5681.4,5741.0,6588.1
"92000","Mideast","17","              Primary metal industries",8174.0,7872.8,7862.3
"92000","Mideast","18","              Fabricated metal products",11302.0,11587.2,12169.4
"92000","Mideast","19","              Industrial machinery and equipment",13375.5,13907.4,17436.2
"92000","Mideast","20","              Electronic and other electric equipment 2/",14972.0,16918.2,17578.5
"92000","Mideast","21","              Motor vehicles and equipment",6418.4,5510.5,5158.2
"92000","Mideast","22","              Other transportation equipment",3980.9,3664.9,3545.4
"92000","Mideast","23","              Instruments and related products 2/",14451.0,13820.8,12002.2
"92000","Mideast","24","              Miscellaneous manufacturing industries",5215.5,5269.1,5349.4
"92000","Mideast","25","          Nondurable goods manufacturing",104996.7,106603.8,106735.9
"92000","Mideast","26","              Food and kindred products",18992.0,16940.9,16993.7
"92000","Mideast","27","              Tobacco products",949.4,1098.6,1083.5
"92000","Mideast","28","              Textile mill products",2412.6,2347.6,2374.7
"92000","Mideast","29","              Apparel and other textile products",6401.9,6152.6,6049.8
"92000","Mideast","30","              Paper and allied products",6074.9,6980.8,7461.9
"92000","Mideast","31","              Printing and publishing",25203.1,24448.8,23422.5
"92000","Mideast","32","              Chemicals and allied products",33472.6,36780.8,38538.5
"92000","Mideast","33","              Petroleum and coal products",5406.2,5285.2,3467.4
"92000","Mideast","34","              Rubber and miscellaneous plastics products",5654.3,5876.5,6516.5
"92000","Mideast","35","              Leather and leather products",1132.5,929.1,827.4
"92000","Mideast","36","      Transportation and public utilities",117121.9,121774.1,120698.5
"92000","Mideast","37","          Transportation",35880.0,38565.0,39844.5
"92000","Mideast","38","              Railroad transportation",1427.7,1674.1,1476.4
"92000","Mideast","39","              Local and interurban passenger transit",4908.3,5005.2,5388.6
"92000","Mideast","40","              Trucking and warehousing",13720.3,14781.4,15388.9
"92000","Mideast","41","              Water transportation",2173.9,2125.3,2194.4
"92000","Mideast","42","              Transportation by air",9488.7,10751.7,11154.7
"92000","Mideast","43","              Pipelines, except natural gas",157.2,194.3,208.4
"92000","Mideast","44","              Transportation services",4006.6,4029.5,4033.0
"92000","Mideast","45","          Communications",45293.3,47590.3,46436.3
"92000","Mideast","46","          Electric, gas, and sanitary services",35924.8,35600.2,34417.7
"92000","Mideast","47","      Wholesale trade",85750.1,93056.9,102334.0
"92000","Mideast","48","      Retail trade",102784.1,108542.0,117484.9
"92000","Mideast","49","      Finance, insurance, and real estate",350259.6,367830.1,391339.3
"92000","Mideast","50","          Depository institutions 3/",66797.7,64933.7,59779.2
"92000","Mideast","51","          Nondepository institutions 3/",3891.1,4198.8,6436.2
"92000","Mideast","52","          Security and commodity brokers",36118.9,49940.3,66219.7
"92000","Mideast","53","          Insurance carriers",34314.3,33183.2,35683.5
"92000","Mideast","54","          Insurance agents, brokers, and services",10258.7,10080.4,10668.7
"92000","Mideast","55","          Real estate",187788.6,190952.0,197057.3
"92000","Mideast","56","          Holding and other investment offices",10903.4,12963.7,15494.9
"92000","Mideast","57","      Services",333363.0,341217.5,353795.7
"92000","Mideast","58","          Hotels and other lodging places",13059.8,13786.4,14305.7
"92000","Mideast","59","          Personal services",8614.8,8626.4,9057.4
"92000","Mideast","60","          Business services 4/",66062.1,70850.7,75894.6
"92000","Mideast","61","          Automotive repair, services, and parking",11145.9,11584.1,11957.0
"92000","Mideast","62","          Miscellaneous repair services",3658.3,3632.4,3661.7
"92000","Mideast","63","          Motion pictures",4642.3,4537.3,4588.4
"92000","Mideast","64","          Amusement and recreation services",11103.5,11329.9,12535.8
"92000","Mideast","65","          Health services",94444.4,93688.3,93716.5
"92000","Mideast","66","          Legal services",30158.0,30932.4,31290.5
"92000","Mideast","67","          Educational services",18226.1,18137.5,18502.9
"92000","Mideast","68","          Social services",12669.1,12614.6,12907.0
"92000","Mideast","69","          Membership organizations",11113.4,11290.5,11614.4
"92000","Mideast","70","          Other services 4/",45765.4,47703.5,51387.7
"92000","Mideast","71","          Private households",2576.2,2480.4,2376.0
"92000","Mideast","72","  Government and government enterprises",183851.4,184590.0,185307.8
"92000","Mideast","73","      Federal civilian",51293.4,50240.8,50118.7
"92000","Mideast","74","      Military",8516.2,7990.6,7815.8
"92000","Mideast","75","      State and local",124060.3,126359.0,127373.3
"92000","Mideast","","Addenda:","","",""
"92000","Mideast","76","  Electronic equipment and instruments 5/",28999.0,30634.4,29580.7
"92000","Mideast","77","  Depository and nondepository institutions 6/",70247.8,68824.9,66215.4
"92000","Mideast","78","  Business services and other services 7/",111845.3,118553.3,127282.3
"93000","Great Lakes","1","All industry total",1235446.8,1283159.2,1345333.7
"93000","Great Lakes","2","  Private industries",1102113.6,1148222.4,1208501.6
"93000","Great Lakes","3","      Agriculture, forestry, and fishing",12200.1,15166.9,16685.9
"93000","Great Lakes","4","          Farms",8051.2,10740.4,12062.8
"93000","Great Lakes","5","          Agricultural services, forestry, and fishing",4250.4,4449.5,4623.2
"93000","Great Lakes","6","      Mining",4424.7,4665.8,4812.0
"93000","Great Lakes","7","          Metal mining",306.6,317.2,225.4
"93000","Great Lakes","8","          Coal mining",1319.4,1384.3,1380.7
"93000","Great Lakes","9","          Oil and gas extraction",1390.6,1324.2,1472.4
"93000","Great Lakes","10","          Nonmetallic minerals, except fuels",1413.9,1631.7,1733.6
"93000","Great Lakes","11","      Construction",53260.7,56562.2,59233.4
"93000","Great Lakes","12","      Manufacturing",297667.5,301861.4,319998.8
"93000","Great Lakes","13","          Durable goods manufacturing",194147.7,197932.4,211933.3
"93000","Great Lakes","14","              Lumber and wood products",5973.1,5768.1,5756.3
"93000","Great Lakes","15","              Furniture and fixtures",6049.3,5987.2,6773.5
"93000","Great Lakes","16","              Stone, clay, and glass products",7456.4,7453.3,8417.5
"93000","Great Lakes","17","              Primary metal industries",19839.7,20446.1,21716.8
"93000","Great Lakes","18","              Fabricated metal products",32623.6,33938.0,35905.3
"93000","Great Lakes","19","              Industrial machinery and equipment",35329.4,37529.6,42320.6
"93000","Great Lakes","20","              Electronic and other electric equipment 2/",20135.3,20973.3,25402.6
"93000","Great Lakes","21","              Motor vehicles and equipment",50961.8,49375.1,49872.0
"93000","Great Lakes","22","              Other transportation equipment",5552.5,5429.3,4836.4
"93000","Great Lakes","23","              Instruments and related products 2/",6410.4,6598.2,6146.6
"93000","Great Lakes","24","              Miscellaneous manufacturing industries",4339.6,4675.5,4785.7
"93000","Great Lakes","25","          Nondurable goods manufacturing",103602.4,103964.7,108065.5
"93000","Great Lakes","26","              Food and kindred products",28541.3,24777.6,24898.7
"93000","Great Lakes","27","              Tobacco products",59.2,60.1,59.3
"93000","Great Lakes","28","              Textile mill products",580.3,567.3,553.0
"93000","Great Lakes","29","              Apparel and other textile products",2383.4,2481.7,2745.9
"93000","Great Lakes","30","              Paper and allied products",9520.6,10893.7,11638.5
"93000","Great Lakes","31","              Printing and publishing",16880.2,15911.0,16155.1
"93000","Great Lakes","32","              Chemicals and allied products",28289.0,30413.5,32005.7
"93000","Great Lakes","33","              Petroleum and coal products",2873.5,3541.6,3403.8
"93000","Great Lakes","34","              Rubber and miscellaneous plastics products",14074.1,14645.0,15790.4
"93000","Great Lakes","35","              Leather and leather products",995.9,742.4,815.1
"93000","Great Lakes","36","      Transportation and public utilities",95776.5,100620.2,101466.7
"93000","Great Lakes","37","          Transportation",38526.6,41732.4,43696.7
"93000","Great Lakes","38","              Railroad transportation",3760.2,3850.0,3603.6
"93000","Great Lakes","39","              Local and interurban passenger transit",1841.3,1859.9,2055.1
"93000","Great Lakes","40","              Trucking and warehousing",19314.9,21009.2,21987.4
"93000","Great Lakes","41","              Water transportation",794.8,842.2,868.2
"93000","Great Lakes","42","              Transportation by air",8923.8,9806.0,10641.9
"93000","Great Lakes","43","              Pipelines, except natural gas",453.2,539.1,575.9
"93000","Great Lakes","44","              Transportation services",3432.9,3817.8,3964.5
"93000","Great Lakes","45","          Communications",23548.0,24935.0,24796.5
"93000","Great Lakes","46","          Electric, gas, and sanitary services",33679.5,33935.3,32973.5
"93000","Great Lakes","47","      Wholesale trade",78706.7,86479.9,95765.2
"93000","Great Lakes","48","      Retail trade",102343.6,110638.0,117757.2
"93000","Great Lakes","49","      Finance, insurance, and real estate",224521.5,228508.3,238802.6
"93000","Great Lakes","50","          Depository institutions 3/",35779.6,34764.5,33120.6
"93000","Great Lakes","51","          Nondepository institutions 3/",3602.7,4062.9,5995.4
"93000","Great Lakes","52","          Security and commodity brokers",6446.3,7968.1,10850.4
"93000","Great Lakes","53","          Insurance carriers",42147.8,39729.6,40151.5
"93000","Great Lakes","54","          Insurance agents, brokers, and services",7564.6,7384.8,7422.4
"93000","Great Lakes","55","          Real estate",128041.6,131937.3,138045.0
"93000","Great Lakes","56","          Holding and other investment offices",2860.5,2556.3,3217.3
"93000","Great Lakes","57","      Services",234028.1,243993.6,253979.7
"93000","Great Lakes","58","          Hotels and other lodging places",5641.1,5940.8,6118.2
"93000","Great Lakes","59","          Personal services",8528.2,8652.3,8864.2
"93000","Great Lakes","60","          Business services 4/",49407.8,52561.1,56975.5
"93000","Great Lakes","61","          Automotive repair, services, and parking",11137.0,11889.8,12002.6
"93000","Great Lakes","62","          Miscellaneous repair services",3985.4,4020.8,4046.9
"93000","Great Lakes","63","          Motion pictures",1396.0,1435.9,1465.0
"93000","Great Lakes","64","          Amusement and recreation services",8059.8,8361.9,9417.6
"93000","Great Lakes","65","          Health services",74912.5,75886.6,77104.1
"93000","Great Lakes","66","          Legal services",14530.6,14914.0,15346.6
"93000","Great Lakes","67","          Educational services",7985.5,8254.0,8403.5
"93000","Great Lakes","68","          Social services",7638.6,7862.9,8064.7
"93000","Great Lakes","69","          Membership organizations",9337.0,9561.8,9965.0
"93000","Great Lakes","70","          Other services 4/",30174.1,33412.3,35013.3
"93000","Great Lakes","71","          Private households",1248.4,1222.6,1192.7
"93000","Great Lakes","72","  Government and government enterprises",133423.5,134964.9,136832.1
"93000","Great Lakes","73","      Federal civilian",21343.1,21057.2,20546.0
"93000","Great Lakes","74","      Military",5015.8,4895.2,4822.3
"93000","Great Lakes","75","      State and local",107072.4,109013.8,111463.9
"93000","Great Lakes","","Addenda:","","",""
"93000","Great Lakes","76","  Electronic equipment and instruments 5/",26442.7,27479.4,31549.2
"93000","Great Lakes","77","  Depository and nondepository institutions 6/",38991.3,38599.8,39116.0
"93000","Great Lakes","78","  Business services and other services 7/",79567.2,85977.2,91988.8
"94000","Plains","1","All industry total",505631.4,532339.8,558790.9
"94000","Plains","2","  Private industries",441831.4,467634.8,493297.1
"94000","Plains","3","      Agriculture, forestry, and fishing",14893.4,21459.1,20635.3
"94000","Plains","4","          Farms",12676.0,19096.5,18188.2
"94000","Plains","5","          Agricultural services, forestry, and fishing",2285.8,2344.4,2447.1
"94000","Plains","6","      Mining",3249.0,3591.6,3845.4
"94000","Plains","7","          Metal mining",718.5,817.7,833.2
"94000","Plains","8","          Coal mining",150.7,170.7,154.5
"94000","Plains","9","          Oil and gas extraction",1657.6,1764.4,1907.2
"94000","Plains","10","          Nonmetallic minerals, except fuels",731.2,835.1,950.4
"94000","Plains","11","      Construction",22428.3,23911.8,24399.0
"94000","Plains","12","      Manufacturing",94929.2,96169.7,104325.3
"94000","Plains","13","          Durable goods manufacturing",50941.5,52653.5,58851.2
"94000","Plains","14","              Lumber and wood products",2890.5,2766.3,2729.7
"94000","Plains","15","              Furniture and fixtures",1549.3,1564.3,1544.2
"94000","Plains","16","              Stone, clay, and glass products",2507.7,2500.2,2789.7
"94000","Plains","17","              Primary metal industries",2158.6,2185.4,2330.8
"94000","Plains","18","              Fabricated metal products",6869.4,6909.1,7363.8
"94000","Plains","19","              Industrial machinery and equipment",10889.8,11625.5,13737.1
"94000","Plains","20","              Electronic and other electric equipment 2/",5911.8,7256.3,9418.5
"94000","Plains","21","              Motor vehicles and equipment",8177.8,7292.1,7754.1
